instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|65256,65256.0,NIFTY24JUL23700PE,,373.95,2024-07-25,23700.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65257,65257.0,NIFTY24JUL23750CE,,336.35,2024-07-25,23750.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65262,65262.0,NIFTY24JUL23750PE,,399.6,2024-07-25,23750.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65263,65263.0,NIFTY24JUL23800CE,,314.9,2024-07-25,23800.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65264,65264.0,NIFTY24JUL23800PE,,422.8,2024-07-25,23800.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65265,65265.0,NIFTY24JUL23850CE,,289.6,2024-07-25,23850.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65268,65268.0,NIFTY24JUL23850PE,,448.35,2024-07-25,23850.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65269,65269.0,NIFTY24JUL23900CE,,268.2,2024-07-25,23900.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65270,65270.0,NIFTY24JUL23900PE,,475.75,2024-07-25,23900.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65271,65271.0,NIFTY24JUL23950CE,,244.05,2024-07-25,23950.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65272,65272.0,NIFTY24JUL23950PE,,502.2,2024-07-25,23950.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65273,65273.0,NIFTY24JUL24000CE,,222.75,2024-07-25,24000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65296,65296.0,NIFTY24JUL24000PE,,531.5,2024-07-25,24000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65297,65297.0,NIFTY24JUL24050CE,,206.9,2024-07-25,24050.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65314,65314.0,NIFTY24JUL24050PE,,561.85,2024-07-25,24050.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65315,65315.0,NIFTY24JUL24100CE,,186.65,2024-07-25,24100.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65316,65316.0,NIFTY24JUL24100PE,,590.8,2024-07-25,24100.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65317,65317.0,NIFTY24JUL24150CE,,167.7,2024-07-25,24150.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65320,65320.0,NIFTY24JUL24150PE,,625.85,2024-07-25,24150.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65321,65321.0,NIFTY24JUL24200CE,,151.7,2024-07-25,24200.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65322,65322.0,NIFTY24JUL24200PE,,657.6,2024-07-25,24200.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65323,65323.0,NIFTY24JUL24250CE,,137.1,2024-07-25,24250.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65332,65332.0,NIFTY24JUL24250PE,,705.0,2024-07-25,24250.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65333,65333.0,NIFTY24JUL24300CE,,124.25,2024-07-25,24300.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65334,65334.0,NIFTY24JUL24300PE,,724.8,2024-07-25,24300.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65335,65335.0,NIFTY24JUL24350CE,,112.0,2024-07-25,24350.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65375,65375.0,NIFTY24JUL24350PE,,747.85,2024-07-25,24350.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65376,65376.0,NIFTY24JUL24400CE,,101.9,2024-07-25,24400.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65377,65377.0,NIFTY24JUL24400PE,,796.75,2024-07-25,24400.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65378,65378.0,NIFTY24JUL24450CE,,90.7,2024-07-25,24450.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65410,65410.0,NIFTY24JUL24450PE,,843.05,2024-07-25,24450.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65411,65411.0,NIFTY24JUL24500CE,,80.35,2024-07-25,24500.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65467,65467.0,NIFTY24JUL24500PE,,880.5,2024-07-25,24500.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65468,65468.0,NIFTY24JUL24550CE,,73.45,2024-07-25,24550.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65472,65472.0,NIFTY24JUL24550PE,,924.7,2024-07-25,24550.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65473,65473.0,NIFTY24JUL24600CE,,64.5,2024-07-25,24600.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65489,65489.0,NIFTY24JUL24600PE,,953.25,2024-07-25,24600.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65490,65490.0,NIFTY24JUL24650CE,,75.65,2024-07-25,24650.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65491,65491.0,NIFTY24JUL24650PE,,1008.85,2024-07-25,24650.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65492,65492.0,NIFTY24JUL24700CE,,50.2,2024-07-25,24700.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65505,65505.0,NIFTY24JUL24700PE,,1052.05,2024-07-25,24700.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65506,65506.0,NIFTY24JUL24750CE,,44.55,2024-07-25,24750.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65513,65513.0,NIFTY24JUL24750PE,,1096.35,2024-07-25,24750.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65514,65514.0,NIFTY24JUL24800CE,,39.2,2024-07-25,24800.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65519,65519.0,NIFTY24JUL24800PE,,1143.1,2024-07-25,24800.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65520,65520.0,NIFTY24JUL24850CE,,38.3,2024-07-25,24850.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65533,65533.0,NIFTY24JUL24850PE,,1186.3,2024-07-25,24850.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65534,65534.0,NIFTY24JUL24900CE,,31.9,2024-07-25,24900.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65537,65537.0,NIFTY24JUL24900PE,,1231.6,2024-07-25,24900.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65538,65538.0,NIFTY24JUL24950CE,,40.95,2024-07-25,24950.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65549,65549.0,NIFTY24JUL24950PE,,1278.0,2024-07-25,24950.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65550,65550.0,NIFTY24JUL25000CE,,26.25,2024-07-25,25000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65565,65565.0,NIFTY24JUL25000PE,,1320.75,2024-07-25,25000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65566,65566.0,NIFTY24JUL25050CE,,23.4,2024-07-25,25050.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65569,65569.0,NIFTY24JUL25050PE,,1370.95,2024-07-25,25050.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65572,65572.0,NIFTY24JUL25100CE,,89.95,2024-07-25,25100.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65579,65579.0,NIFTY24JUL25100PE,,1421.15,2024-07-25,25100.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65580,65580.0,NIFTY24JUL25150CE,,18.75,2024-07-25,25150.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65587,65587.0,NIFTY24JUL25150PE,,1495.05,2024-07-25,25150.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65588,65588.0,NIFTY24JUL25200CE,,80.25,2024-07-25,25200.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65599,65599.0,NIFTY24JUL25200PE,,1514.95,2024-07-25,25200.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65600,65600.0,NIFTY24JUL25250CE,,,2024-07-25,25250.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65607,65607.0,NIFTY24JUL25250PE,,,2024-07-25,25250.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65608,65608.0,NIFTY24JUL25300CE,,,2024-07-25,25300.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65620,65620.0,NIFTY24JUL25300PE,,,2024-07-25,25300.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65829,65829.0,NIFTY24SEP16000CE,,7680.0,2024-09-26,16000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65830,65830.0,NIFTY24SEP16000PE,,7.55,2024-09-26,16000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65839,65839.0,NIFTY24SEP17000CE,,3800.4,2024-09-26,17000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65840,65840.0,NIFTY24SEP17000PE,,103.7,2024-09-26,17000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65841,65841.0,NIFTY24SEP18000CE,,5000.0,2024-09-26,18000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65842,65842.0,NIFTY24SEP18000PE,,229.25,2024-09-26,18000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65847,65847.0,NIFTY24SEP19000CE,,4849.0,2024-09-26,19000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65848,65848.0,NIFTY24SEP19000PE,,16.5,2024-09-26,19000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65853,65853.0,NIFTY24SEP20000CE,,2950.0,2024-09-26,20000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65878,65878.0,NIFTY24SEP20000PE,,23.55,2024-09-26,20000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65879,65879.0,NIFTY24SEP21000CE,,2910.0,2024-09-26,21000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65882,65882.0,NIFTY24SEP21000PE,,53.7,2024-09-26,21000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65883,65883.0,NIFTY24SEP22000CE,,2029.75,2024-09-26,22000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65892,65892.0,NIFTY24SEP22000PE,,125.45,2024-09-26,22000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65893,65893.0,NIFTY24SEP23000CE,,1204.95,2024-09-26,23000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65896,65896.0,NIFTY24SEP23000PE,,291.6,2024-09-26,23000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65897,65897.0,NIFTY24SEP24000CE,,564.4,2024-09-26,24000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65902,65902.0,NIFTY24SEP24000PE,,622.05,2024-09-26,24000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65903,65903.0,NIFTY24SEP25000CE,,196.9,2024-09-26,25000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65912,65912.0,NIFTY24SEP25000PE,,1248.85,2024-09-26,25000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65913,65913.0,NIFTY24SEP26000CE,,52.0,2024-09-26,26000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65914,65914.0,NIFTY24SEP26000PE,,4801.5,2024-09-26,26000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65915,65915.0,NIFTY24SEP27000CE,,21.95,2024-09-26,27000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65916,65916.0,NIFTY24SEP27000PE,,3180.0,2024-09-26,27000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65917,65917.0,NIFTY24SEP28000CE,,15.5,2024-09-26,28000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65918,65918.0,NIFTY24SEP28000PE,,6582.8,2024-09-26,28000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|65919,65919.0,NIFTY24SEP29000CE,,,2024-09-26,29000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|65932,65932.0,NIFTY24SEP29000PE,,,2024-09-26,29000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|66157,66157.0,MIDCPNIFTY24JUN12850CE,,,2024-06-24,12850.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|66214,66214.0,MIDCPNIFTY24JUN12850PE,,,2024-06-24,12850.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|66247,66247.0,MIDCPNIFTY24JUL12850CE,,,2024-07-29,12850.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|66299,66299.0,MIDCPNIFTY24JUL12850PE,,,2024-07-29,12850.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|67048,67048.0,BANKNIFTY24DEC37500CE,,13762.65,2024-12-24,37500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67052,67052.0,BANKNIFTY24DEC37500PE,,128.05,2024-12-24,37500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67053,67053.0,BANKNIFTY24DEC39000CE,,12453.85,2024-12-24,39000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67054,67054.0,BANKNIFTY24DEC39000PE,,214.2,2024-12-24,39000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67055,67055.0,BANKNIFTY24DEC40500CE,,11185.15,2024-12-24,40500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67056,67056.0,BANKNIFTY24DEC40500PE,,340.45,2024-12-24,40500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67057,67057.0,BANKNIFTY24DEC42000CE,,9966.7,2024-12-24,42000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67058,67058.0,BANKNIFTY24DEC42000PE,,200.0,2024-12-24,42000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67059,67059.0,BANKNIFTY24DEC43500CE,,8808.5,2024-12-24,43500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67060,67060.0,BANKNIFTY24DEC43500PE,,390.0,2024-12-24,43500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67061,67061.0,BANKNIFTY24DEC45000CE,,5877.6,2024-12-24,45000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67062,67062.0,BANKNIFTY24DEC45000PE,,260.2,2024-12-24,45000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67063,67063.0,BANKNIFTY24DEC46500CE,,6708.95,2024-12-24,46500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67064,67064.0,BANKNIFTY24DEC46500PE,,448.15,2024-12-24,46500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67065,67065.0,BANKNIFTY24DEC48000CE,,5300.0,2024-12-24,48000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67066,67066.0,BANKNIFTY24DEC48000PE,,782.0,2024-12-24,48000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67067,67067.0,BANKNIFTY24DEC49500CE,,3656.0,2024-12-24,49500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67068,67068.0,BANKNIFTY24DEC49500PE,,1149.75,2024-12-24,49500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67069,67069.0,BANKNIFTY24DEC51000CE,,2700.0,2024-12-24,51000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67070,67070.0,BANKNIFTY24DEC51000PE,,1675.05,2024-12-24,51000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67071,67071.0,BANKNIFTY24DEC52500CE,,1880.0,2024-12-24,52500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67072,67072.0,BANKNIFTY24DEC52500PE,,2700.0,2024-12-24,52500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67073,67073.0,BANKNIFTY24DEC54000CE,,1331.35,2024-12-24,54000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67074,67074.0,BANKNIFTY24DEC54000PE,,4638.15,2024-12-24,54000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67075,67075.0,BANKNIFTY24DEC55500CE,,1000.0,2024-12-24,55500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67076,67076.0,BANKNIFTY24DEC55500PE,,5526.6,2024-12-24,55500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67077,67077.0,BANKNIFTY24DEC57000CE,,1987.75,2024-12-24,57000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67078,67078.0,BANKNIFTY24DEC57000PE,,6487.6,2024-12-24,57000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67079,67079.0,BANKNIFTY24DEC58500CE,,1622.4,2024-12-24,58500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|67080,67080.0,BANKNIFTY24DEC58500PE,,7517.2,2024-12-24,58500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|67766,67766.0,NIFTY28DEC16000CE,,10704.45,2028-12-28,16000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67767,67767.0,NIFTY28DEC16000PE,,39.6,2028-12-28,16000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67768,67768.0,NIFTY28DEC17000CE,,10036.4,2028-12-28,17000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67769,67769.0,NIFTY28DEC17000PE,,66.15,2028-12-28,17000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67770,67770.0,NIFTY28DEC18000CE,,9380.3,2028-12-28,18000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67771,67771.0,NIFTY28DEC18000PE,,104.65,2028-12-28,18000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67772,67772.0,NIFTY28DEC19000CE,,8739.0,2028-12-28,19000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67773,67773.0,NIFTY28DEC19000PE,,158.0,2028-12-28,19000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67774,67774.0,NIFTY28DEC20000CE,,8115.5,2028-12-28,20000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67775,67775.0,NIFTY28DEC20000PE,,400.0,2028-12-28,20000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67776,67776.0,NIFTY28DEC21000CE,,7512.5,2028-12-28,21000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67777,67777.0,NIFTY28DEC21000PE,,490.0,2028-12-28,21000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67778,67778.0,NIFTY28DEC22000CE,,6932.45,2028-12-28,22000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67779,67779.0,NIFTY28DEC22000PE,,650.0,2028-12-28,22000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67780,67780.0,NIFTY28DEC23000CE,,6377.6,2028-12-28,23000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67781,67781.0,NIFTY28DEC23000PE,,575.05,2028-12-28,23000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67782,67782.0,NIFTY28DEC24000CE,,5850.3,2028-12-28,24000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67783,67783.0,NIFTY28DEC24000PE,,742.35,2028-12-28,24000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67784,67784.0,NIFTY28DEC25000CE,,5350.4,2028-12-28,25000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67785,67785.0,NIFTY28DEC25000PE,,1469.2,2028-12-28,25000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67786,67786.0,NIFTY28DEC26000CE,,4879.7,2028-12-28,26000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67787,67787.0,NIFTY28DEC26000PE,,1160.95,2028-12-28,26000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67788,67788.0,NIFTY28DEC27000CE,,4437.95,2028-12-28,27000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67789,67789.0,NIFTY28DEC27000PE,,1413.85,2028-12-28,27000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67790,67790.0,NIFTY28DEC28000CE,,4027.15,2028-12-28,28000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67791,67791.0,NIFTY28DEC28000PE,,1697.6,2028-12-28,28000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|67792,67792.0,NIFTY28DEC29000CE,,,2028-12-28,29000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|67793,67793.0,NIFTY28DEC29000PE,,,2028-12-28,29000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|71060,71060.0,MIDCPNIFTY24AUG9300CE,,2542.1,2024-08-26,9300.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71061,71061.0,MIDCPNIFTY24AUG9300PE,,1.55,2024-08-26,9300.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71062,71062.0,MIDCPNIFTY24AUG9400CE,,2444.55,2024-08-26,9400.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71063,71063.0,MIDCPNIFTY24AUG9400PE,,2.2,2024-08-26,9400.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71064,71064.0,MIDCPNIFTY24AUG9500CE,,2347.25,2024-08-26,9500.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71065,71065.0,MIDCPNIFTY24AUG9500PE,,3.1,2024-08-26,9500.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71066,71066.0,MIDCPNIFTY24AUG9600CE,,2250.2,2024-08-26,9600.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71067,71067.0,MIDCPNIFTY24AUG9600PE,,4.25,2024-08-26,9600.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71068,71068.0,MIDCPNIFTY24AUG9700CE,,2153.6,2024-08-26,9700.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71069,71069.0,MIDCPNIFTY24AUG9700PE,,5.85,2024-08-26,9700.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71072,71072.0,MIDCPNIFTY24AUG9800CE,,2057.45,2024-08-26,9800.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71073,71073.0,MIDCPNIFTY24AUG9800PE,,7.9,2024-08-26,9800.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71076,71076.0,MIDCPNIFTY24AUG9900CE,,1961.9,2024-08-26,9900.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71077,71077.0,MIDCPNIFTY24AUG9900PE,,10.55,2024-08-26,9900.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71078,71078.0,MIDCPNIFTY24AUG10000CE,,1867.05,2024-08-26,10000.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71079,71079.0,MIDCPNIFTY24AUG10000PE,,13.9,2024-08-26,10000.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71082,71082.0,MIDCPNIFTY24AUG10100CE,,1773.1,2024-08-26,10100.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71083,71083.0,MIDCPNIFTY24AUG10100PE,,18.15,2024-08-26,10100.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71084,71084.0,MIDCPNIFTY24AUG10175CE,,1703.25,2024-08-26,10175.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71085,71085.0,MIDCPNIFTY24AUG10175PE,,21.95,2024-08-26,10175.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71086,71086.0,MIDCPNIFTY24AUG10200CE,,1680.15,2024-08-26,10200.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71092,71092.0,MIDCPNIFTY24AUG10200PE,,23.4,2024-08-26,10200.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71093,71093.0,MIDCPNIFTY24AUG10225CE,,1657.1,2024-08-26,10225.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71096,71096.0,MIDCPNIFTY24AUG10225PE,,24.85,2024-08-26,10225.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71097,71097.0,MIDCPNIFTY24AUG10250CE,,1634.1,2024-08-26,10250.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71098,71098.0,MIDCPNIFTY24AUG10250PE,,26.45,2024-08-26,10250.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71099,71099.0,MIDCPNIFTY24AUG10275CE,,1611.2,2024-08-26,10275.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71116,71116.0,MIDCPNIFTY24AUG10275PE,,28.1,2024-08-26,10275.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71117,71117.0,MIDCPNIFTY24AUG10300CE,,1588.4,2024-08-26,10300.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71118,71118.0,MIDCPNIFTY24AUG10300PE,,29.8,2024-08-26,10300.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71119,71119.0,MIDCPNIFTY24AUG10325CE,,1565.65,2024-08-26,10325.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71120,71120.0,MIDCPNIFTY24AUG10325PE,,31.65,2024-08-26,10325.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71121,71121.0,MIDCPNIFTY24AUG10350CE,,1543.0,2024-08-26,10350.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71122,71122.0,MIDCPNIFTY24AUG10350PE,,33.55,2024-08-26,10350.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|71123,71123.0,MIDCPNIFTY24AUG10375CE,,1520.45,2024-08-26,10375.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|71128,71128.0,MIDCPNIFTY24AUG10375PE,,35.55,2024-08-26,10375.0,0.05,50.0,OPTIDX,PE,NSE_FO
